PlantName,PlantKey,Technology,City,State,ZipCode,Capacity_MW,Lat,Long,2023_CO2_Emissions,2023_NOX_Emissions,2023_SO2_Emissions,2023_CO2_Rate,2023_NOX_Rate,2023_SO2_Rate,FuelType,HeatRate_MBTU,2023_Net_Generation_Mwh
Indeck Niles Energy Center,208,Combined Cycle,Niles,MI,49120,"1,115.5",41.861940,(86.221120),"2,890,082","227,669","29,231",118.8570,0.0047,0.0006,Gas,"6,461","7,416,392"
Sherwood H. Smith Jr. Energy Complex CC,10039,Combined Cycle,Hamlet,NC,28345,"1,252.0",34.838851,(79.740272),"3,068,727","366,824","24,233",118.8582,0.0071,0.0005,Gas,"7,199","7,393,223"
James A. FitzPatrick,3954,Nuclear,Scriba,NY,13126,853.4,43.522840,(76.397120),NA,NA,NA,NA,NA,NA,Nuclear,NA,"7,373,069"
Riviera Beach Next Generation Clean Energy Center,10644,Combined Cycle,Riviera Beach,FL,33404,"1,393.0",26.765340,(80.052240),"2,764,208","382,261","27,997",118.9483,0.0082,0.0006,Gas,"6,635","7,263,642"
Panda Temple Facility,11243,Combined Cycle,Temple,TX,76501,"1,576.0",31.055450,(97.317910),"3,367,776","401,670","33,976",118.8570,0.0071,0.0006,Gas,"7,115","7,236,365"
CPV Fairview Energy Center,20936,Combined Cycle,Johnstown,PA,15909,"1,094.2",40.414410,(78.855320),"2,715,900","280,998","12,784",116.6034,0.0060,0.0003,Gas,"6,546","7,213,102"
Coal Creek,2395,Steam Turbine,Underwood,ND,58576,"1,142.2",47.378561,(101.156997),"8,440,757","9,802,668","11,092,439",217.7401,0.1264,0.1431,Coal,"11,989","7,166,536"
Prairie Island,5681,Nuclear,Welch,MN,55089,"1,092.0",44.621785,(92.633200),NA,NA,NA,NA,NA,NA,Nuclear,NA,"7,130,153"
Robert Moses Power Dam (St Lawrence F.D.Roosevelt),4922,Hydraulic Turbine,Massena,NY,13662,"1,025.6",45.003939,(74.799449),NA,NA,NA,NA,NA,NA,Water,NA,"7,126,782"
Cape Canaveral Next Generation Clean Energy Center,10645,Combined Cycle,Cocoa,FL,32927,"1,393.0",28.469486,(80.763996),"2,777,305","357,301","28,068",118.9263,0.0076,0.0006,Gas,"6,717","7,119,144"
Jackson Generation Energy Center,24988,Combined Cycle,Elwood,IL,60421,"1,200.0",41.439420,(88.110580),"2,800,316","284,213","28,286",118.8570,0.0060,0.0006,Gas,"6,471","7,096,466"
Moxie Freedom Generating Plant,19535,Combined Cycle,Salem Township,PA,18603,"1,050.0",41.113600,(76.157800),"2,782,902","287,006","28,158",118.8572,0.0061,0.0006,Gas,"6,458","7,042,515"
Guadalupe Energy Center,308,Combined Cycle,Marion,TX,78124,"1,099.6",29.622980,(98.139470),"3,150,619","1,785,825","31,749",118.8571,0.0337,0.0006,Gas,"7,097","7,039,183"
Wolf Hollow II,20908,Combined Cycle,Granbury,TX,76048,"1,193.0",32.333310,(97.732870),"2,847,130","241,700","28,715",118.8573,0.0050,0.0006,Gas,"6,852","7,017,678"
Odessa-Ector Power Project,294,Combined Cycle,Odessa,TX,79766,"1,202.6",31.839470,(102.325970),"2,849,559","1,294,042","28,886",118.8569,0.0270,0.0006,Gas,"6,932","6,978,842"
Trimble County,6848,Steam Turbine,Bedford,KY,40006,"1,271.0",38.585076,(85.412908),"7,375,045","3,621,738","5,662,092",207.7104,0.0510,0.0797,Coal,"9,874","6,977,014"
Cooper Nuclear Station,2498,Nuclear,Nemaha,NE,68414,770.0,40.362324,(95.641029),NA,NA,NA,NA,NA,NA,Nuclear,NA,"6,926,053"
Chouteau,2323,Combined Cycle,Chouteau,OK,74361,928.0,36.222066,(95.277135),"2,865,643","696,590","28,971",118.8571,0.0144,0.0006,Gas,"7,233","6,922,803"
Marshall,4592,Steam Turbine,Terrell,NC,28682,"2,078.0",35.597992,(80.964626),"5,647,248","12,523,248","2,843,942",161.3702,0.1789,0.0406,Coal,"10,174","6,899,395"
Barry CC,50,Combined Cycle,Axis,AL,36505-2001,"1,900.0",31.002120,(88.020150),"3,043,779","414,538","30,740",118.8570,0.0081,0.0006,Gas,"7,012","6,894,014"
Chuck Lenzie Generating Station,656,Combined Cycle,Overton,NV,89040,"1,266.0",36.383740,(114.921950),"3,058,425","415,970","30,895",118.8571,0.0081,0.0006,Gas,"7,152","6,886,174"
Deer Park Energy Center,618,Combined Cycle,Deer Park,TX,77536,"1,288.0",29.713570,(95.134410),"4,035,393","556,066","40,825",118.8570,0.0082,0.0006,Gas,"10,463","6,870,029"
Paradise CC,19008,Combined Cycle,Drakesboro,KY,42337,"1,160.0",37.270610,(86.989110),"2,788,315","868,044","28,189",118.8570,0.0185,0.0006,Gas,"6,730","6,854,191"
John Day,3999,Hydraulic Turbine,Wasco,OR,97065,"1,917.0",45.714800,(120.692110),NA,NA,NA,NA,NA,NA,Water,NA,"6,793,297"
Comanche,2461,Steam Turbine,Pueblo,CO,81006,"1,101.0",38.207840,(104.574970),"7,665,923","6,623,568","6,408,386",205.8794,0.0889,0.0861,Coal,"9,920","6,767,932"
Sherburne County Plant (Sherco),6275,Steam Turbine,Becker,MN,55308,"1,556.0",45.379130,(93.896060),"7,859,550","9,722,644","5,271,755",209.7115,0.1297,0.0703,Coal,"10,078","6,708,539"
H.B. Robinson,3521,Nuclear,Hartsville,SC,29550,792.9,34.401665,(80.160483),NA,NA,NA,NA,NA,NA,Nuclear,NA,"6,694,374"
Elm Road Generating Station (Oak Creek),9749,Steam Turbine,Oak Creek,WI,53154,"1,275.4",42.850380,(87.831520),"6,443,210","3,908,681","613,501",209.6326,0.0636,0.0100,Coal,"9,306","6,664,916"
Manatee CC,966,Combined Cycle,Wimauma,FL,33598,"1,267.0",27.606420,(82.345590),"2,646,734","377,833","26,804",118.8578,0.0085,0.0006,Gas,"6,863","6,663,171"
Tenaska Westmoreland Generating Station,13272,Combined Cycle,South Huntingdon Township,PA,15679,"1,032.0",40.175250,(79.696660),"2,660,610","220,441","27,483",116.2288,0.0048,0.0006,Gas,"6,594","6,660,501"
J.H. Campbell,3919,Steam Turbine,West Olive,MI,49460,"1,405.2",42.910320,(86.203360),"7,314,172","5,067,700","8,441,084",209.7602,0.0727,0.1210,Coal,"10,220","6,614,772"
La Cygne,4217,Steam Turbine,La Cygne,KS,66040,"1,426.0",38.348615,(94.643751),"7,337,575","5,399,969","1,850,076",209.7356,0.0772,0.0264,Coal,"10,867","6,609,428"
Turkey Point CC,7520,Combined Cycle,Homestead,FL,33035,"1,294.2",25.434540,(80.330800),"2,695,221","329,216","27,351",118.8713,0.0073,0.0006,Gas,"7,061","6,582,590"
Hickory Run Energy Station,17254,Combined Cycle,New Castle,PA,16102,"1,076.9",40.995110,(80.430220),"2,664,191","272,067","26,882",118.8569,0.0061,0.0006,Gas,"6,698","6,567,027"
Bartow CC,7889,Combined Cycle,Saint Petersburg,FL,33702,"1,259.0",27.861295,(82.601193),"2,954,585","1,510,681","29,819",118.8594,0.0304,0.0006,Gas,"7,780","6,548,061"
Oregon Clean Energy Project,17072,Combined Cycle,Oregon,OH,43616,963.4,41.667940,(83.443660),"2,607,448","245,280","26,320",118.8572,0.0056,0.0006,Gas,"6,852","6,505,100"
Scherer,6165,Steam Turbine,Juliette,GA,31046,"2,580.0",33.059430,(83.807390),"8,325,584","11,384,427","1,370,662",209.7599,0.1434,0.0173,Coal,"11,283","6,461,453"
E B Harris Electric Generating Plant,579,Combined Cycle,Prattville,AL,36067,"1,367.8",32.381640,(86.573900),"2,664,896","439,712","26,920",118.8574,0.0098,0.0006,Gas,"7,003","6,460,477"
Lake Side Power,7541,Combined Cycle,Vineyard,UT,84059,"1,210.4",40.330820,(111.754760),"2,750,318","300,687","27,742",118.8572,0.0065,0.0006,Gas,"7,257","6,454,629"
Patriot Power Generation Plant (Moxie Patriot),15698,Combined Cycle,Montgomery,PA,17752,850.0,41.181250,(76.839930),"2,502,820","261,242","25,267",118.8571,0.0062,0.0006,Gas,"6,654","6,399,412"
H.F. Lee Energy Complex (Wayne County CC Plant),12564,Combined Cycle,Goldsboro,NC,27530-7741,"1,054.0",35.373640,(78.088560),"1,851,733","1,198,741","15,064",118.8578,0.0385,0.0005,Gas,"7,360","6,374,630"
Brunswick County Power Station,16276,Combined Cycle,Freeman,VA,23856,"1,466.2",36.763780,(77.714600),"2,645,977","257,597","26,779",118.8565,0.0058,0.0006,Gas,"6,948","6,337,633"
Jack County Generation,214,Combined Cycle,Bridgeport,TX,76426,"1,280.0",33.102330,(97.957410),"2,684,960","508,119","27,124",118.8571,0.0112,0.0006,Gas,"7,226","6,252,133"
Panda Liberty Generating Station (Moxie Liberty),15697,Combined Cycle,Towanda,PA,18848,850.0,41.767380,(76.390230),"2,494,471","265,787","25,188",118.8573,0.0063,0.0006,Gas,"6,679","6,211,134"
Lordstown Generating Station,19209,Combined Cycle,Warren,OH,44481,944.9,41.149070,(80.851670),"2,497,585","270,439","25,221",118.8573,0.0064,0.0006,Gas,"6,624","6,207,468"
Springerville,6477,Steam Turbine,Saint Johns,AZ,85936,"1,619.0",34.318620,(109.166980),"7,679,993","8,451,066","11,352,804",209.6792,0.1154,0.1550,Coal,"11,000","6,100,184"
H.L. Culbreath Bayside,1247,Combined Cycle,Tampa,FL,33619,"1,839.0",27.907349,(82.417750),"2,591,925","566,092","26,124",118.8576,0.0130,0.0006,Gas,"7,460","6,091,198"
FPL Dania Beach Clean Energy Center,23054,Combined Cycle,Fort Lauderdale,FL,33312,"1,251.8",26.087767,(80.182334),"2,358,056","277,263","23,884",118.9139,0.0070,0.0006,Gas,"6,433","6,072,859"
Limestone,4367,Steam Turbine,Jewett,TX,75846,"1,689.0",31.423600,(96.253270),"7,236,002","11,021,888","11,182,677",209.6048,0.1596,0.1620,Coal,"12,233","6,059,246"
Seminole CC Plant (Putnam County),24008,Combined Cycle,Palatka,FL,32177-8647,"1,179.0",29.733900,(81.632430),"2,311,255","523,845","23,344",118.8571,0.0135,0.0006,Gas,"6,345","5,993,056"
Bethlehem CC,104,Combined Cycle,Bethlehem,PA,18015,"1,134.0",40.618180,(75.313750),"2,904,930","273,939","29,334",118.8621,0.0056,0.0006,Gas,"8,141","5,991,454"
Nebraska City,5015,Steam Turbine,Nebraska City,NE,68410,"1,341.3",40.621060,(95.773760),"6,479,757","8,468,398","21,232,649",209.4140,0.1368,0.3431,Coal,"10,322","5,957,971"
W.S. Lee Combined Cycle Project,18579,Combined Cycle,Belton,SC,29627,809.0,34.597040,(82.437350),"2,567,480","400,532","25,987",118.8549,0.0093,0.0006,Gas,"7,165","5,950,880"
Thomas Hill,6763,Steam Turbine,Huntsville,MO,65259,"1,158.0",39.553140,(92.639390),"6,532,569","15,657,994","22,578,350",209.7456,0.2514,0.3625,Coal,"11,020","5,937,643"
Taft Cogeneration,1182,Combined Cycle,Hahnville,LA,70057,865.8,29.988700,(90.459827),"2,816,643","1,477,040","28,410",118.8578,0.0312,0.0006,Gas,"7,524","5,917,200"
Marcus Hook,253,Combined Cycle,Marcus Hook,PA,19061,898.0,39.807110,(75.422038),"2,461,556","387,172","24,905",118.8573,0.0093,0.0006,Gas,"7,414","5,907,246"
Lake Charles Power Station,23050,Combined Cycle,Westlake,LA,70669,"1,000.0",30.271400,(93.289400),"2,313,247","292,016","23,380",118.8571,0.0075,0.0006,Gas,"6,784","5,900,917"
Baldwin Energy Complex,1603,Steam Turbine,Baldwin,IL,62217,"1,185.0",38.204380,(89.855032),"6,644,539","4,158,281","4,827,121",209.7600,0.0656,0.0762,Coal,"10,881","5,898,854"
Cottonwood Energy,477,Combined Cycle,Orange,TX,77632,"1,201.6",30.257490,(93.735740),"2,625,296","489,828","26,476",118.8574,0.0111,0.0006,Gas,"7,529","5,896,856"
Kendall County Generation Facility,217,Combined Cycle,Minooka,IL,60447,"1,260.0",41.480351,(88.257242),"2,637,610","576,682","26,646",118.8572,0.0130,0.0006,Gas,"7,452","5,864,878"
Belle River,1704,Steam Turbine,East China,MI,48054,"1,270.0",42.775210,(82.493810),"6,247,850","13,120,385","33,584,801",209.7601,0.2202,0.5638,Coal,"10,966","5,853,874"
Jeffrey Energy Center,3986,Steam Turbine,Saint Marys,KS,66536,"2,008.0",39.287000,(96.117000),"6,706,627","5,220,066","608,827",209.6942,0.0816,0.0095,Coal,"11,391","5,850,939"
Magnolia Combined Cycle Gas Plant,476,Combined Cycle,Ashland,MS,38603,999.0,34.835000,(89.202000),"2,556,665","495,434","25,802",118.8571,0.0115,0.0006,Gas,"6,915","5,807,970"
Lake Road CC,232,Combined Cycle,Dayville,CT,06241,897.9,41.873252,(71.895463),"2,377,498","268,681","23,968",118.8571,0.0067,0.0006,Gas,"7,382","5,751,261"
Montgomery County Power Station (MCPS),22580,Combined Cycle,Willis,TX,77318,"1,000.0",30.440120,(95.527340),"2,569,575","264,230","25,941",118.8576,0.0061,0.0006,Gas,"7,292","5,744,482"
Polk 2 Combined Cycle,12986,Combined Cycle,Mulberry,FL,33860,"1,120.0",27.726520,(81.988950),"2,287,883","294,448","58,112",118.8972,0.0077,0.0015,Gas,"7,116","5,706,640"
"Walter Scott, Jr. Energy Center",2542,Steam Turbine,Council Bluffs,IA,51503,"1,507.8",41.180580,(95.838870),"6,284,884","7,864,986","12,113,810",209.7598,0.1312,0.2022,Coal,"10,283","5,700,298"
Santan,6137,Combined Cycle,Gilbert,AZ,85296,"1,468.0",33.332581,(111.751202),"2,049,145","209,641","20,717",118.8576,0.0061,0.0006,Gas,"7,708","5,697,255"
Acadia Energy Center,2,Combined Cycle,Eunice,LA,70535,"1,137.5",30.428545,(92.411606),"2,566,120","375,681","25,895",118.8567,0.0087,0.0006,Gas,"7,976","5,696,264"
Lamar Power,4290,Combined Cycle,Paris,TX,75460,"1,136.0",33.631680,(95.589980),"2,397,307","1,226,252","24,232",118.8580,0.0304,0.0006,Gas,"7,113","5,659,322"
Linden Cogeneration,4377,Combined Cycle,Linden,NJ,07036,990.5,40.632250,(74.215940),"3,096,557","928,275","31,180",118.9326,0.0178,0.0006,Gas,"9,523","5,644,192"
Port Everglades Next Generation Clean Energy Center,15763,Combined Cycle,Fort Lauderdale,FL,33316,"1,338.0",26.085600,(80.125300),"2,232,620","288,204","22,537",118.9376,0.0077,0.0006,Gas,"6,844","5,632,657"
Oneta Energy Center,298,Combined Cycle,Coweta,OK,74014,"1,129.6",36.011804,(95.696919),"2,510,044","1,523,595","25,384",118.8575,0.0361,0.0006,Gas,"7,274","5,621,549"
Towantic Energy Center,422,Combined Cycle,Oxford,CT,06478,869.0,41.483300,(73.121930),"2,133,975","202,940","22,222",115.5042,0.0055,0.0006,Gas,"6,646","5,534,072"
Carroll County Energy Center,18180,Combined Cycle,Carrollton,OH,44615,760.4,40.604780,(81.059210),"2,414,053","232,554","24,492",118.8574,0.0057,0.0006,Gas,"7,131","5,513,355"
Fayette Energy Facility,597,Combined Cycle,Masontown,PA,15461,716.0,39.859336,(79.917877),"2,325,079","242,822","23,469",118.8570,0.0062,0.0006,Gas,"7,124","5,459,456"
Moss Landing CC,275,Combined Cycle,Moss Landing,CA,95039,"1,020.0",36.806020,(121.781860),"2,232,052","340,829","23,982",112.6716,0.0086,0.0006,Gas,"6,995","5,444,252"
Waterford Energy Facility,337,Combined Cycle,Waterford,OH,45786,960.0,39.533630,(81.717730),"2,266,433","346,560","22,845",118.8569,0.0091,0.0006,Gas,"7,047","5,425,452"
Morgan Energy Center,272,Combined Cycle,Decatur,AL,35601,809.0,34.640270,(87.064020),"2,445,159","295,523","24,679",118.8572,0.0072,0.0006,Gas,"7,833","5,422,456"
The Dalles,2634,Hydraulic Turbine,Dallesport,WA,98617,"1,766.7",45.617520,(121.124270),NA,NA,NA,NA,NA,NA,Water,NA,"5,406,985"
York 2 Energy Center,19751,Combined Cycle,Delta,PA,17314,858.9,39.737940,(76.305250),"2,340,559","196,445","23,630",118.8595,0.0050,0.0006,Gas,"6,174","5,357,756"
Thomas H Allen CC,19799,Combined Cycle,Memphis,TN,38109,"1,114.1",35.067270,(90.145700),"2,131,880","463,359","21,525",118.8572,0.0129,0.0006,Gas,"6,608","5,335,303"
Jasper County,640,Combined Cycle,Hardeeville,SC,29927,961.0,32.359444,(81.124167),"2,262,071","318,733","22,836",118.8651,0.0084,0.0006,Gas,"7,277","5,318,402"
Eagle Valley CC,17979,Combined Cycle,Martinsville,IN,46151,644.0,39.485700,(86.417900),"2,043,489","172,356","20,709",118.8571,0.0050,0.0006,Gas,"6,867","5,282,044"
Dearborn Industrial Generation CC,2680,Combined Cycle,Dearborn,MI,48120,650.0,42.302701,(83.153925),"2,998,597","898,233","2,384,441",177.6642,0.0266,0.0706,Gas,"8,288","5,259,825"
James E. Rogers Energy Complex (Cliffside),2376,Steam Turbine,Mooresboro,NC,28114,"1,395.0",35.214977,(81.759928),"4,068,164","4,044,562","2,046,050",159.4764,0.0793,0.0401,Gas,"9,881","5,244,807"
Washington Generating Facility,549,Combined Cycle,Beverly,OH,45715,686.0,39.581780,(81.657160),"2,284,365","288,287","22,992",118.8572,0.0075,0.0006,Gas,"7,343","5,241,651"
Midlothian Energy Project,4761,Combined Cycle,Midlothian,TX,76065,"1,685.0",32.430053,(97.053920),"2,418,741","690,234","24,386",118.8572,0.0170,0.0006,Gas,"7,533","5,230,004"
Cricket Valley Energy,12983,Combined Cycle,Dover Plains,NY,12522,"1,138.2",41.676013,(73.579786),"2,167,507","205,013","21,862",118.8584,0.0056,0.0006,Gas,"7,187","5,200,678"
Choctaw County,829,Combined Cycle,French Camp,MS,39745,884.0,33.288000,(89.421000),"2,148,143","378,112","21,801",118.8572,0.0105,0.0006,Gas,"6,916","5,144,417"
J.K. Spruce,3922,Steam Turbine,San Antonio,TX,78263,"1,345.0",29.308240,(98.323180),"6,144,361","4,833,469","1,236,114",205.1999,0.0807,0.0206,Coal,"10,104","5,077,894"
J. Wayne Leonard Power Station (St. Charles),20890,Combined Cycle,Montz,LA,70068,"1,000.0",30.013020,(90.459690),"2,137,372","288,587","21,569",118.8571,0.0080,0.0006,Gas,"6,857","5,059,476"
Hunterstown CC,703,Combined Cycle,Gettysburg,PA,17325,930.0,39.872950,(77.166950),"2,150,608","217,216","21,789",118.8573,0.0060,0.0006,Gas,"7,135","5,057,551"
Baytown Power Plant,52,Combined Cycle,Baytown,TX,77523,845.0,29.771340,(94.903410),"2,252,328","382,697","22,771",118.8569,0.0101,0.0006,Gas,"7,914","5,051,327"
Clay Boswell,2359,Steam Turbine,Cohasset,MN,55721,937.0,47.260738,(93.653061),"5,682,619","4,670,609","1,157,250",209.5771,0.0861,0.0213,Coal,"10,936","5,042,118"
Redbud Energy,478,Combined Cycle,Luther,OK,73054,"1,404.0",35.686088,(97.224969),"2,297,468","532,283","23,258",118.8572,0.0138,0.0006,Gas,"7,367","5,026,413"
Kiamichi Energy Facility,877,Combined Cycle,Kiowa,OK,74553,"1,331.9",34.683434,(95.933702),"2,424,221","1,414,093","24,490",118.8573,0.0347,0.0006,Gas,"7,688","5,024,481"
Rocky Reach,5977,Hydraulic Turbine,Wenatchee,WA,98801,"1,253.9",47.533264,(120.294424),NA,NA,NA,NA,NA,NA,Water,NA,"5,001,487"
St. Joseph Energy Center,15372,Combined Cycle,New Carlisle,IN,46552,755.0,41.699945,(86.480473),"1,997,908","235,402","20,262",118.8572,0.0070,0.0006,Gas,"6,855","4,996,115"
Plaquemine Cogeneration,125,Combined Cycle,Plaquemine,LA,70764,933.0,30.321667,(91.234722),"2,991,947","876,889","18,912",112.2699,0.0165,0.0004,Gas,"11,902","4,969,129"
Mountaineer,4937,Steam Turbine,New Haven,WV,25253,"1,299.0",38.979000,(81.936000),"5,301,428","5,281,553","5,610,634",205.0214,0.1021,0.1085,Coal,"10,191","4,968,702"
Clifty Creek,2379,Steam Turbine,Madison,IN,47250,"1,198.2",38.737970,(85.418280),"5,797,330","10,861,480","5,385,274",205.2009,0.1922,0.0953,Coal,"11,147","4,967,140"
Channelview Cogeneration Facility,90,Combined Cycle,Houston,TX,77049,800.0,29.837260,(95.121280),"3,182,437","572,439","32,159",118.8572,0.0107,0.0006,Gas,"11,148","4,962,494"
Antelope Valley,1475,Steam Turbine,Beulah,ND,58523,900.0,47.370642,(101.836371),"5,895,712","7,238,252","22,240,485",217.7399,0.1337,0.4107,Coal,"11,291","4,934,549"
Cane Run CC,15989,Combined Cycle,Louisville,KY,40216,689.0,38.183380,(85.888940),"1,988,816","893,175","20,050",118.8570,0.0267,0.0006,Gas,"6,821","4,865,509"
Calpine Bosque Energy Center,1896,Combined Cycle,Clifton,TX,76634,827.0,31.859780,(97.358360),"2,019,726","602,338","20,449",118.8574,0.0177,0.0006,Gas,"6,978","4,864,815"
Batesville Generation Facility,1639,Combined Cycle,Batesville,MS,38606,883.5,34.334000,(89.927000),"2,181,218","959,313","22,018",118.8576,0.0261,0.0006,Gas,"7,382","4,794,046"
Monticello,4881,Nuclear,Monticello,MN,55362,646.0,45.333936,(93.849244),NA,NA,NA,NA,NA,NA,Nuclear,NA,"4,793,499"
Central Alabama Generation Station,653,Combined Cycle,Billingsley,AL,36006,969.9,32.649656,(86.739035),"2,112,415","325,323","21,355",118.8573,0.0092,0.0006,Gas,"7,351","4,769,712"
Independence,3855,Steam Turbine,Newark,AR,72562,"1,678.0",35.678440,(91.408290),"6,086,794","9,505,639","25,695,850",209.7049,0.1637,0.4426,Coal,"10,764","4,743,250"
Shawnee,6248,Steam Turbine,West Paducah,KY,42086,"1,242.0",37.152210,(88.777080),"6,374,775","12,356,499","23,320,482",209.7615,0.2033,0.3837,Coal,"11,855","4,722,968"
New Madrid,5052,Steam Turbine,Marston,MO,63866,"1,185.0",36.514700,(89.561700),"4,745,547","20,037,150","21,625,974",209.7460,0.4428,0.4779,Coal,"11,513","4,710,704"
Craig (Yampa),2560,Steam Turbine,Craig,CO,81625,"1,285.0",40.462790,(107.589880),"5,803,630","10,102,571","4,010,216",209.7599,0.1826,0.0725,Coal,"11,197","4,710,529"
Hays Energy Project,192,Combined Cycle,San Marcos,TX,78666,982.0,29.780777,(97.989872),"2,103,063","454,423","21,254",118.8571,0.0128,0.0006,Gas,"7,649","4,691,736"
Linden CC,244,Combined Cycle,Linden,NJ,07036,"1,300.0",40.621380,(74.206340),"2,030,812","240,600","22,003",118.9705,0.0070,0.0006,Gas,"7,418","4,668,487"
Pasadena Cogeneration Power Plant,5412,Combined Cycle,Pasadena,TX,77506,815.0,29.725330,(95.177030),"2,042,364","804,539","20,584",118.8573,0.0234,0.0006,Gas,"7,627","4,666,808"
Petersburg,5488,Steam Turbine,Petersburg,IN,47567,"1,074.9",38.528320,(87.252890),"5,335,172","7,122,868","7,313,559",205.2000,0.1370,0.1406,Coal,"10,933","4,658,601"
R.E. Ginna/Ontario Sta. 13,3350,Nuclear,Ontario,NY,14519,582.0,43.278020,(77.308860),NA,NA,NA,NA,NA,NA,Nuclear,NA,"4,644,953"
Quantum Pleasants,5588,Steam Turbine,Willow Island,WV,26134,"1,300.0",39.368000,(81.295000),"5,007,568","9,121,120","13,975,005",205.1999,0.1869,0.2863,Gas,"10,787","4,583,015"
Kyger Creek,4207,Steam Turbine,Cheshire,OH,45620,990.7,38.915950,(82.127970),"5,336,597","6,289,406","6,595,398",205.2014,0.1209,0.1268,Coal,"10,679","4,561,822"
Milton R. Young,4791,Steam Turbine,Center,ND,58530,692.0,47.066093,(101.214469),"5,462,371","16,506,225","3,993,036",217.7400,0.3290,0.0796,Coal,"11,943","4,503,896"
Geysers Unit 5-20,3332,Geothermal,Middletown,CA,95461,673.0,38.772630,(122.728740),NA,NA,NA,NA,NA,NA,Geothermal,NA,"4,499,612"
Southaven Energy Center,385,Combined Cycle,Southaven,MS,38671,891.0,34.993460,(90.038100),"1,671,681","334,931","16,926",118.8568,0.0119,0.0006,Gas,"6,936","4,499,556"
Formosa Utility Venture,3160,Combined Cycle,Lolita,TX,77971,954.2,28.695110,(96.542850),NA,NA,NA,NA,NA,NA,Gas,"8,411","4,489,977"
"Allegheny Energy 3, 4 and 5 (Springdale)",7596,Combined Cycle,Springdale,PA,15144,604.0,40.545390,(79.768156),"1,679,236","227,814","16,924",118.8570,0.0081,0.0006,Gas,"6,856","4,480,397"
Intermountain,3885,Steam Turbine,Delta,UT,84624,"1,800.0",39.510000,(112.580000),"4,825,363","10,439,151","1,696,170",205.1998,0.2220,0.0361,Coal,"10,501","4,448,880"
Redhawk,342,Combined Cycle,Tonopah,AZ,85354,"1,007.0",33.334759,(112.841091),"1,839,597","283,814","18,495",118.8567,0.0092,0.0006,Gas,"7,039","4,430,509"
Stonewall Combined-Cycle Project,11917,Combined Cycle,Leesburg,VA,20175,774.0,39.057240,(77.542770),"1,821,333","160,454","2,856",116.1954,0.0051,0.0001,Gas,"7,054","4,430,148"
Wildcat Point Generation Facility,17958,Combined Cycle,Conowingo,MD,21918,"1,089.6",39.719450,(76.161100),"1,819,272","229,913","18,379",118.8571,0.0075,0.0006,Gas,"6,930","4,424,853"
CPV Valley Energy Center,11259,Combined Cycle,Middletown,NY,10940,738.8,41.411640,(74.437870),"1,750,095","182,425","18,235",115.5424,0.0060,0.0006,Gas,"7,026","4,392,317"
Lower Mount Bethel,257,Combined Cycle,Bangor,PA,18013,601.6,40.801856,(75.107292),"1,826,507","247,142","18,439",118.8568,0.0080,0.0006,Gas,"7,149","4,392,264"
River Bend,5893,Nuclear,Saint Francisville,LA,70775,967.5,30.756718,(91.331288),NA,NA,NA,NA,NA,NA,Nuclear,NA,"4,391,058"
Rio Nogales Power Project,350,Combined Cycle,Seguin,TX,78155,898.0,29.593280,(97.972330),"1,846,355","556,747","18,637",118.8570,0.0179,0.0006,Gas,"7,247","4,376,965"
Fort Martin,3172,Steam Turbine,Maidsville,WV,26541,"1,098.0",39.711000,(79.928000),"4,453,961","10,479,692","4,745,109",205.2001,0.2414,0.1093,Coal,"10,598","4,367,854"
Doswell Combined Cycle Facility,2796,Combined Cycle,Doswell,VA,23047,752.0,37.820580,(77.445980),"2,192,507","1,144,246","22,302",118.8681,0.0310,0.0006,Gas,"8,357","4,359,389"
Bethlehem Energy Center,56,Combined Cycle,Glenmont,NY,12077,924.7,42.593896,(73.763838),"2,503,078","232,116","25,319",118.8572,0.0055,0.0006,Gas,"10,009","4,357,870"
Fox Energy Center,304,Combined Cycle,Kaukauna,WI,54130,644.8,44.320250,(88.208640),"1,787,018","256,157","17,991",118.8568,0.0085,0.0006,Gas,"6,916","4,346,913"
Pastoria Energy Center,313,Combined Cycle,Rosamond,CA,93560,822.0,34.956320,(118.844730),"1,982,466","222,371","20,060",118.8573,0.0067,0.0006,Gas,"7,036","4,337,317"
Ninemile 6,12460,Combined Cycle,Westwego,LA,70094,599.2,29.947982,(90.147852),"1,794,724","391,509","18,251",118.8757,0.0130,0.0006,Gas,"6,903","4,310,977"
Cayuga,2190,Steam Turbine,Cayuga,IN,47928,"1,005.0",39.923923,(87.427032),"4,564,977","9,165,456","4,848,212",205.2000,0.2060,0.1090,Coal,"10,110","4,309,773"
Merom Generating Station,4711,Steam Turbine,Sullivan,IN,47882,989.0,39.070179,(87.511382),"5,075,282","2,736,845","5,676,503",205.2000,0.0553,0.1148,Coal,"10,890","4,284,455"
